617,220622,靖宇,220600
618,220623,长白朝鲜族自治,220600
619,220625,江源,220600
620,220681,临江市,220600
621,220701,市辖,220700
622,220702,宁江,220700
623,220721,前郭尔罗斯蒙古族自治,220700
624,220722,长岭,220700
625,220723,乾安,220700
626,220724,扶余,220700
627,220801,市辖,220800
628,220802,洮北,220800
629,220821,镇赉,220800
630,220822,通榆,220800
631,220881,洮南市,220800
632,220882,大安市,220800
633,222401,延吉市,222400
634,222402,图们市,222400
635,222403,敦化市,222400
636,222404,珲春市,222400
637,222405,龙井市,222400
638,222406,和龙市,222400
639,222424,汪清,222400
640,222426,安图,222400
641,230101,市辖,230100
642,230102,道里,230100
643,230103,南岗,230100
644,230104,道外,230100
645,230106,香坊,230100
646,230107,动力,230100
647,230108,平房,230100
648,230109,松北,230100
649,230111,呼兰,230100
650,230123,依兰,230100
651,230124,方正,230100
652,230125,宾　,230100
653,230126,巴彦,230100
654,230127,木兰,230100
655,230128,通河,230100
656,230129,延寿,230100
657,230181,阿城市,230100
658,230182,双城市,230100
659,230183,尚志市,230100
660,230184,五常市,230100
661,230201,市辖,230200
662,230202,龙沙,230200
663,230203,建华,230200
664,230204,铁锋,230200
665,230205,昂昂溪,230200
666,230206,富拉尔基,230200
667,230207,碾子山,230200
668,230208,梅里斯达斡尔族,230200
669,230221,龙江,230200
670,230223,依安,230200
671,230224,泰来,230200
672,230225,甘南,230200
673,230227,富裕,230200
674,230229,克山,230200
675,230230,克东,230200
676,230231,拜泉,230200
677,230281,讷河市,230200
678,230301,市辖,230300
679,230302,鸡冠,230300
680,230303,恒山,230300
681,230304,滴道,230300
682,230305,梨树,230300
683,230306,城子河,230300
684,230307,麻山,230300
685,230321,鸡东,230300
686,230381,虎林市,230300
687,230382,密山市,230300
688,230401,市辖,230400
689,230402,向阳,230400
690,230403,工农,230400
691,230404,南山,230400
692,230405,兴安,230400
693,230406,东山,230400
694,230407,兴山,230400
695,230421,萝北,230400
696,230422,绥滨,230400
697,230501,市辖,230500
698,230502,尖山,230500
699,230503,岭东,230500
700,230505,四方台,230500
701,230506,宝山,230500
702,230521,集贤,230500
703,230522,友谊,230500
704,230523,宝清,230500
705,230524,饶河,230500
706,230601,市辖,230600
707,230602,萨尔图,230600
708,230603,龙凤,230600
709,230604,让胡路,230600
710,230605,红岗,230600
711,230606,大同,230600
712,230621,肇州,230600
713,230622,肇源,230600
714,230623,林甸,230600
715,230624,杜尔伯特蒙古族自治,230600
716,230701,市辖,230700
717,230702,伊春,230700
718,230703,南岔,230700
719,230704,友好,230700
720,230705,西林,230700
721,230706,翠峦,230700
722,230707,新青,230700
723,230708,美溪,230700
724,230709,金山屯,230700
725,230710,五营,230700
726,230711,乌马河,230700
727,230712,汤旺河,230700
728,230713,带岭,230700
729,230714,乌伊岭,230700
730,230715,红星,230700
731,230716,上甘岭,230700
732,230722,嘉荫,230700
733,230781,铁力市,230700
734,230801,市辖,230800
735,230802,永红,230800
736,230803,向阳,230800
737,230804,前进,230800
738,230805,东风,230800
739,230811,郊　,230800
740,230822,桦南,230800
741,230826,桦川,230800
742,230828,汤原,230800
743,230833,抚远,230800
744,230881,同江市,230800
745,230882,富锦市,230800
746,230901,市辖,230900
747,230902,新兴,230900
748,230903,桃山,230900
749,230904,茄子河,230900
750,230921,勃利,230900
751,231001,市辖,231000
752,231002,东安,231000
753,231003,阳明,231000
754,231004,爱民,231000
755,231005,西安,231000
756,231024,东宁,231000
757,231025,林口,231000
758,231081,绥芬河市,231000
759,231083,海林市,231000
760,231084,宁安市,231000
761,231085,穆棱市,231000
762,231101,市辖,231100
763,231102,爱辉,231100
764,231121,嫩江,231100
765,231123,逊克,231100
766,231124,孙吴,231100
767,231181,北安市,231100
768,231182,五大连池市,231100
769,231201,市辖,231200
770,231202,北林,231200
771,231221,望奎,231200
772,231222,兰西,231200
773,231223,青冈,231200
774,231224,庆安,231200
775,231225,明水,231200
776,231226,绥棱,231200
777,231281,安达市,231200
778,231282,肇东市,231200
779,231283,海伦市,231200
780,232721,呼玛,232700
781,232722,塔河,232700
782,232723,漠河,232700
783,310101,黄浦,310100
784,310103,卢湾,310100
785,310104,徐汇,310100
786,310105,长宁,310100
787,310106,静安,310100
788,310107,普陀,310100
789,310108,闸北,310100
790,310109,虹口,310100
791,310110,杨浦,310100
792,310112,闵行,310100
793,310113,宝山,310100
794,310114,嘉定,310100
795,310115,浦东新,310100
796,310116,金山,310100
797,310117,松江,310100
798,310118,青浦,310100
799,310119,南汇,310100
800,310120,奉贤,310100
801,310230,崇明,310200
802,320101,市辖,320100
803,320102,玄武,320100
804,320103,白下,320100
805,320104,秦淮,320100
806,320105,建邺,320100
807,320106,鼓楼,320100
808,320107,下关,320100
809,320111,浦口,320100
810,320113,栖霞,320100
811,320114,雨花台,320100
812,320115,江宁,320100
813,320116,六合,320100
814,320124,溧水,320100
815,320125,高淳,320100
816,320201,市辖,320200
817,320202,崇安,320200
818,320203,南长,320200
819,320204,北塘,320200
820,320205,锡山,320200
821,320206,惠山,320200
822,320211,滨湖,320200
823,320281,江阴市,320200
824,320282,宜兴市,320200
825,320301,市辖,320300
826,320302,鼓楼,320300
827,320303,云龙,320300
828,320304,九里,320300
829,320305,贾汪,320300
830,320311,泉山,320300
831,320321,丰　,320300
832,320322,沛　,320300
833,320323,铜山,320300
834,320324,睢宁,320300
835,320381,新沂市,320300
836,320382,邳州市,320300
837,320401,市辖,320400
838,320402,天宁,320400
839,320404,钟楼,320400
840,320405,戚墅堰,320400
841,320411,新北,320400
842,320412,武进,320400
843,320481,溧阳市,320400
844,320482,金坛市,320400
845,320501,市辖,320500
846,320502,沧浪,320500
847,320503,平江,320500
848,320504,金阊,320500
849,320505,虎丘,320500
850,320506,吴中,320500
851,320507,相城,320500
852,320581,常熟市,320500
853,320582,张家港市,320500
854,320583,昆山市,320500
855,320584,吴江市,320500
856,320585,太仓市,320500
857,320601,市辖,320600
858,320602,崇川,320600
859,320611,港闸,320600
860,320621,海安,320600
861,320623,如东,320600
862,320681,启东市,320600
863,320682,如皋市,320600
864,320683,通州市,320600
865,320684,海门市,320600
866,320701,市辖,320700
867,320703,连云,320700
868,320705,新浦,320700
869,320706,海州,320700
870,320721,赣榆,320700
871,320722,东海,320700
872,320723,灌云,320700
873,320724,灌南,320700
874,320801,市辖,320800
875,320802,清河,320800
876,320803,楚州,320800
877,320804,淮阴,320800
878,320811,清浦,320800
879,320826,涟水,320800
880,320829,洪泽,320800
